Customer_ID,Edad,churn_estimado,retencion_estimado,CLTV_1_anio,CLTV_2_anios,CLTV_3_anios,CLTV_4_anios,CLTV_5_anios
27380,59,1,0,-0,-0,-0,-0,-0
27382,33,"0,2371237080473989","0,7628762919526011","1461,1861150276225","2502,965783518183","3245,7218681253685","3775,28355751823","4152,844359353913"
27384,27,0,1,"-132,71028037383178","-256,7385797886278","-372,6528783071288","-480,98399841787733","-582,2280359045583"
27386,46,1,0,0,0,0,0,0
27391,44,1,0,0,0,0,0,0
27393,49,0,1,1275,"2466,588785046729","3580,2231635950734","4621,0029566309095","5593,694351991504"
27394,41,"0,4447950370084581","0,5552049629915419","1202,5116838625217","1826,4747258585855","2150,2386301945803","2318,2342624608073","2405,4043641384815"
27395,24,"0,9767493096815296","0,02325069031847038","5,308110843564256","5,423454059825776","5,425960423752536","5,4260148860810276","5,426016069526574"
27401,35,1,0,0,0,0,0,0
27402,35,1,0,0,0,0,0,0
27404,53,"0,32632369303481923","0,6736763069651808","2295,5362758832234","3740,815155174452","4650,7685551143495","5223,678878461938","5584,385524120846"
27406,39,0,1,"2566,822429906542","4965,721897108918","7207,684015989642","9302,97571587817","11261,192257830066"
27409,48,1,0,0,0,0,0,0
27411,46,1,0,0,0,0,0,0
27412,38,1,0,0,0,0,0,0
27417,45,0,1,"9291,018363025702","17974,21309482542","26089,348358189643","33673,58692208144","40761,66034627938"
27418,33,"0,08146927711099217","0,9185307228890078","2356,598050609992","4379,595911344219","6116,218049122841","7607,003831925506","8886,75387187914"
27425,42,1,0,0,0,0,0,0
27426,54,0,1,"2861,3831707250292","5535,573049907299","8034,815927647738","10370,556934881793","12553,492455661284"
27430,41,0,1,"17,981308197306696","34,786269129369025","50,491840093913254","65,16994379909478","78,88779772917097"
27435,37,"0,008811202586183953","0,991188797413816","2607,428661234148","5022,806305225729","7260,2785129343565","9332,948967892815","11252,956197505358"
27436,47,1,0,0,0,0,0,0
27438,51,1,0,0,0,0,0,0
27441,71,1,0,-0,-0,-0,-0,-0
27443,46,1,0,0,0,0,0,0
27444,58,1,0,0,0,0,0,0
27445,31,1,0,0,0,0,0,0
27446,43,1,0,0,0,0,0,0
27448,33,0,1,"4089,2523364485983","7910,983492008036","11482,694852343957","14820,742852657904","17940,413880988694"
27451,47,1,0,0,0,0,0,0
27459,30,"0,33290206715333204","0,667097932846668","2458,2091233390706","3990,7943800533826","4946,293872264035","5542,005775151667","5913,405942430633"
27460,21,1,0,0,0,0,0,0
27463,38,1,0,-0,-0,-0,-0,-0
27465,48,"0,020310915666993168","0,9796890843330068","8292,931116942826","15885,91625002172","22838,032747573307","29203,371668753403","35031,45863993114"
27468,28,0,1,"10540,76144494743","20391,940365459046","29598,649636965227","38203,05082528876","46244,54726297431"
27469,40,1,0,0,0,0,0,0
27472,35,1,0,-0,-0,-0,-0,-0
27473,51,1,0,0,0,0,0,0
27474,46,1,0,-0,-0,-0,-0,-0
27476,48,"0,7553335317060079","0,24466646829399208","337,8135046867576","415,05802537248184","432,7207768409289","436,7595460204985","437,6830519937881"
27477,33,"0,9352847423193107","0,06471525768068931","116,59330653640076","123,64505034607063","124,07155073648278","124,09734614084394","124,09890628686283"
27481,52,1,0,0,0,0,0,0
27482,41,"0,034054007280365006","0,965945992719635","2541,024750474385","4834,9431384390045","6905,7854510374245","8775,245108428739","10462,905916473748"
27484,43,"0,8319004069636686","0,16809959303633137","1396,9124048463766","1616,3707289230858","1650,8481634704972","1656,2646519904565","1657,115595463252"
27487,46,1,0,-0,-0,-0,-0,-0
27488,51,1,0,0,0,0,0,0
27490,60,1,0,0,0,0,0,0
27491,58,"0,09852506990095611","0,9014749300990439","382,8656723692299","705,4299763284589","977,1903813416295","1206,148504811663","1399,045708877791"
27492,59,1,0,0,0,0,0,0
27494,57,1,0,0,0,0,0,0
27496,47,0,1,"-859,7009391428154","-1663,1597607716149","-2414,055855751801","-3115,8279071351526","-3771,6896373999675"
27497,31,0,1,"2442,2897196261683","4724,803476286138","6857,993903071157","8851,629815954351","10714,840949490048"
27498,37,1,0,0,0,0,0,0
27499,59,1,0,0,0,0,0,0
27500,41,1,0,0,0,0,0,0
27502,32,1,0,0,0,0,0,0
27505,51,1,0,0,0,0,0,0
27509,35,0,1,"6274,439161068925","12138,400993843621","17618,7391553153","22740,55052117668","27527,290115439653"
27511,33,1,0,0,0,0,0,0
27513,36,0,1,"10071,074583820093","19483,293821035135","28279,760397871618","36500,75719865338","44183,93177882325"
27515,50,1,0,0,0,0,0,0
27516,39,1,0,0,0,0,0,0
27517,40,"0,3581049663644449","0,6418950336355551","1444,3388134175732","2310,8004126884243","2830,592372882705","3142,4165577167223","3329,480478849817"
27519,46,0,1,"4744,3925804066885","9178,404337796115","13322,340559655393","17195,178150178082","20814,65253384415"
27524,35,"0,2824454853313014","0,7175545146686986","2246,8006608253654","3753,531462447661","4763,962760666787","5441,569807208552","5895,9810178789885"
27525,38,"0,45455843608621826","0,5454415639137817","-714,9668708807292","-1079,4272897589794","-1265,214075607227","-1359,9204634834728","-1408,1978469562248"
27527,46,"0,279761739955553","0,720238260044447","385,83231724247474","645,5437161580234","820,360619025915","938,0333498183724","1017,2412029778473"
27533,53,0,1,"1700,8598541544977","3290,448502897019","4776,045370880683","6164,453658715884","7462,031497814201"
27534,37,1,0,0,0,0,0,0
27538,59,1,0,0,0,0,0,0
27543,40,0,1,"1528,9719626168223","2957,9177220717966","4293,38104866523","5541,477615574981","6707,923005210262"
27544,44,0,1,"10557,01847254673","20423,39087679601","29644,299665814022","38261,971431251426","46315,8702774546"
27545,38,1,0,0,0,0,0,0
27546,29,0,1,"639,4766263872664","1237,1183332912535","1795,661984603391","2317,665397044641","2805,5190535317906"
27547,37,0,1,"8138,635367990654","15744,836646486592","22853,435972183728","29496,986743863297","35705,912698704014"
27556,50,1,0,0,0,0,0,0
27557,53,1,0,0,0,0,0,0
27562,44,"0,3260671393212533","0,6739328606787467","2110,764018083785","3440,2156376398325","4277,562491005627","4804,960210883343","5137,138392259641"
27564,51,1,0,0,0,0,0,0
27566,53,1,0,0,0,0,0,0
27567,29,1,0,0,0,0,0,0
27568,43,"0,2630180875875654","0,7369819124124346","1616,3976210701248","2729,7208079814995","3496,542351367528","4024,7046013896684","4388,485933245156"
27571,54,1,0,0,0,0,0,0
27572,53,1,0,0,0,0,0,0
27573,54,0,1,"2257,9252296519057","4368,135724653686","6340,295065776846","8183,434636919986","9905,994983782733"
27574,58,"0,3256505769324529","0,6743494230675471","1028,4144126063936","1676,5552217797317","2085,0350168569034","2342,472506712081","2504,718135459555"
27578,38,0,1,"-7824,635842581775","-15137,379620695585","-21971,7196002412","-28358,953225984766","-34328,33044630585"
27579,50,0,1,"9049,037127628504","17506,081172141126","25409,86065299404","32796,57044818368","39700,03754649176"
27583,33,1,0,0,0,0,0,0
27586,44,"0,1809987518315741","0,8190012481684259","1825,0714917310318","3222,0208653051686","4291,276267721354","5109,707584721063","5736,15269702283"
27587,34,0,1,"8835,878176109813","17093,70824724048","24811,306444558857","32024,01504018351","38764,864194972906"
27591,31,0,1,"7849,714788989486","15185,896834774052","22042,14173737645","28449,847253827287","34438,35708228601"
27593,44,1,0,0,0,0,0,0
27594,53,1,0,0,0,0,0,0
27598,57,0,1,"8166,336886682243","15798,427434983403","22931,222339937758","29597,385802511923","35827,4451133289"
27599,31,1,0,0,0,0,0,0
27606,37,0,1,"4763,084112149532","9214,564590793956","13374,82672036818","17262,922168568395","20896,65623230691"
27607,49,"0,3314326389048903","0,6685673610951097","1368,1263169566669","2222,971738800116","2757,1042134039576","3090,845838657314","3299,377387893977"
27608,48,"0,16314821403642998","0,83685178596357","7966,555113052905","14197,233500282375","19070,2749359063","22881,502439155232","25862,280516545274"
27609,28,0,1,"5123,3644859813085","9911,555594375053","14386,500555490704","18568,692107935236","22477,282343864706"
27613,36,"0,06816960048091802","0,931830399519082","-49,91824132342215","-93,39051679603376","-131,2491970031807","-164,21916812719093","-192,93171145861055"
27614,50,"0,461355263584184","0,538644736415816","1086,534524536374","1633,5028447004665","1908,85014062812","2047,461702906399","2117,2396360162757"
27617,35,0,1,"51,77570236063449","100,16420923973214","145,38711286505705","187,65150877657564","227,15094420790143"
27620,58,1,0,0,0,0,0,0
27623,44,1,0,0,0,0,0,0
27628,54,0,1,"-252,9719557717582","-489,39434434349477","-710,3498476815663","-916,850318090979","-1109,8414119315516"
27630,60,"0,08072014320698084","0,9192798567930192","2214,5408793141173","4117,141647910537","5751,742173227925","7156,0929553097585","8362,626960767097"
27632,35,"0,32949971653237276","0,6705002834676272","4470,096843871127","7271,2194615751805","9026,503115031395","10126,426654478577","10815,678098396382"
27634,48,1,0,0,0,0,0,0
27635,40,1,0,0,0,0,0,0
27636,32,"0,4865604363267031","0,5134395636732969","4536,689435412229","6713,620130962987","7758,220454767274","8259,47198230658","8499,997557624669"
27637,55,1,0,0,0,0,0,0
27639,60,1,0,0,0,0,0,0
27640,50,"0,1007996630866943","0,8992003369133057","1903,6154759530407","3503,364707102907","4847,752602081188","5977,541432087394","6926,986755996244"
27642,26,"0,5479855177206177","0,45201448227938235","926,7120424539701","1318,1954668389237","1483,5750718803486","1553,4386013685432","1582,951991192671"
27644,45,1,0,0,0,0,0,0
27645,34,"0,4014469397312026","0,5985530602687974","1029,553221730367","1605,4805409605642","1927,651624528451","2107,8726413505756","2208,6874461577127"
27647,34,1,0,0,0,0,0,0
27650,44,0,1,"1202,6915933484229","2326,702428253491","3377,1798440526195","4358,934438257414","5276,462096392734"
27652,40,0,1,"3186,448598130841","6164,437942178356","8947,605553437716","11548,696778913752","13979,62315786332"
27653,55,0,1,"1796,0373923043223","3474,5770112803248","5043,305627145747","6509,407137300347","7879,595464547638"
27656,55,1,0,0,0,0,0,0
27658,28,1,0,0,0,0,0,0
27660,40,0,1,"-199,96262309707214","-386,8435792625601","-561,4986784826423","-724,7277431743079","-877,2782709235281"
27661,46,1,0,0,0,0,0,0
27665,52,0,1,"9317,261426693925","18024,982386220956","26163,039357741545","33768,700078788825","40876,794210608714"
27667,54,1,0,0,0,0,0,0
27668,71,0,1,"868,8598062390479","1680,878316742831","2439,7741209519736","3149,0225361007056","3811,8715222210153"
27669,52,1,0,0,0,0,0,0
27670,55,1,0,0,0,0,0,0
27673,51,1,0,0,0,0,0,0
27675,53,"0,29175764027574935","0,7082423597242506","7081,768152447712","11769,252439652959","14871,939292681549","16925,634861162274","18284,99392244828"
27679,53,1,0,0,0,0,0,0
27683,45,1,0,0,0,0,0,0
27685,57,1,0,0,0,0,0,0
27686,54,1,0,0,0,0,0,0
27689,48,0,1,"1911,4485981308412","3697,849157131627","5367,382389842642","6927,693822282842","8385,928805871816"
27692,34,1,0,0,0,0,0,0
27694,32,0,1,"554,9532596195969","1073,6011658061361","1558,3188351393503","2011,326002740485","2434,697187414443"
27695,50,"0,5293583943088938","0,47064160569110625","5182,520589680494","7462,062469918294","8464,723451932538","8905,745858043758","9099,730431275479"
27698,27,"0,15674208538970502","0,843257914610295","-4708,232224104494","-8418,750062234725","-11342,977664389864","-13647,536607977907","-15463,73994336721"
27700,68,0,1,"3620,7943925233644","7004,7143855358545","10167,256435080237","13122,903210355362","15885,189916219962"
27701,38,1,0,0,0,0,0,0
27702,44,"0,13380246530166984","0,8661975346983302","4604,240798277235","8331,513722226033","11348,854486592652","13791,483581395589","15768,866104854202"
27704,73,0,1,"-5141,719753942757","-9947,06531837524","-14438,04248139625","-18635,217400107478","-22557,810782080585"
27709,55,1,0,-0,-0,-0,-0,-0
27712,50,1,0,0,0,0,0,0
27714,39,"0,08021417608604597","0,919785823913954","1292,5139648423483","2403,5756677141335","3358,6586619152235","4179,66034296892","4885,403994971459"
27716,39,"0,9352588310032739","0,0647411689967261","221,16369904232064","234,54537793544208","235,35504665944163","235,40403628532184","235,40700044013323"
27717,46,1,0,-0,-0,-0,-0,-0
27721,35,1,0,0,0,0,0,0
27724,50,1,0,-0,-0,-0,-0,-0
27726,26,1,0,0,0,0,0,0
27728,49,1,0,0,0,0,0,0
27729,49,1,0,0,0,0,0,0
27731,52,"0,7605648169512187","0,2394351830487813","520,9561371019479","637,5311165854908","663,6172395308648","669,4545625425084","670,760787312422"
27735,59,1,0,0,0,0,0,0
27737,34,1,0,0,0,0,0,0
27739,26,0,1,"189,53271313248393","366,6660898918147","532,2113018164229","686,9264531478324","831,5200525229815"
27740,32,"0,14577310174766245","0,8542268982523376","851,4167156673213","1531,1392017838523","2073,790819529359","2507,012883322216","2852,872640152355"
27742,25,"0,7375850348597051","0,26241496514029494","471,307089692205","586,8940368996385","615,2414618735747","622,1936006925959","623,8985962681509"
27747,45,1,0,0,0,0,0,0
27748,35,0,1,"11910,738536799065","23042,26987960193","33445,570199978436","43168,280779769564","52254,926181443516"
27749,43,1,0,0,0,0,0,0
27750,36,1,0,0,0,0,0,0
27752,39,1,0,0,0,0,0,0
27753,43,"0,3496600367911049","0,6503399632088951","1642,989679244303","2641,589536769849","3248,532896212439","3617,4296457916703","3841,6430089217993"
27754,46,0,1,"-30,056074623749634","-58,145863991739944","-84,39800358799256","-108,9327134910324","-131,8623489144341"
27755,50,0,1,"1091,7756553008178","2112,126735021208","3065,7258749468065","3956,9400244099825","4789,850444469025"
27761,58,1,0,0,0,0,0,0
27764,55,0,1,"3549,0654205607475","6865,948991178268","9965,840178671278","12862,934746421755","15570,499763010985"
27766,38,1,0,0,0,0,0,0
27769,35,0,1,"2339,439206702687","4525,830988667814","6569,1877942427","8478,867051789322","10263,614021459063"
27771,55,0,1,"1310,2990836740655","2534,8776665470236","3679,3436318488534","4748,937991944022","5748,558889229226"
27773,48,1,0,0,0,0,0,0
27776,48,"0,17332471773028413","0,8266752822697159","1100,8533460158626","1951,365729712334","2608,466257624642","3116,138000046592","3508,3620009503525"
27782,40,"0,25121141725815077","0,7487885827418492","1446,2117366525144","2458,274200795192","3166,5179560957704","3662,148645597906","4008,9921984536722"
27785,36,0,1,"2038,3177570093458","3943,2876233732204","5723,633292872168","7387,507750347821","8942,5306078017"
27786,53,1,0,0,0,0,0,0
27787,55,1,0,0,0,0,0,0
27788,38,"0,42674655579452203","0,573253444205478","1873,7887113165038","2877,672666901111","3415,504381967929","3703,6481979165205","3858,0215015791737"
27791,39,1,0,0,0,0,0,0
27794,32,1,0,0,0,0,0,0
27795,51,0,1,"2585,0467289719627","5000,978251375665","7258,858178855762","9369,026335379216","11341,146107831042"
27799,52,"0,13852753778422056","0,8614724622157794","2135,0669133712054","3854,04013847152","5238,010322312798","6352,264716618378","7249,367031195181"
27801,46,0,1,"-5492,205753504672","-10625,108326873526","-15422,213535629462","-19905,48943166305","-24095,466904591634"
27803,45,"0,3587079564389315","0,6412920435610685","1475,2264116766644","2359,38618762002","2889,2970563575996","3206,8929665612854","3397,240378039005"
27804,45,1,0,-0,-0,-0,-0,-0
27805,48,1,0,-0,-0,-0,-0,-0
27810,47,0,1,"3736,9158878504672","7229,360642850904","10493,327703598974","13543,764208971004","16394,63944763645"
27811,40,0,1,"228,07476008049795","441,2287414641409","640,4380698600688","826,6150122861698","1000,6121547404696"
27813,32,1,0,0,0,0,0,0
27815,36,0,1,"9513,262083820093","18404,161227577188","26713,412763798773","34479,06840512736","41736,69049982697"
27819,41,0,1,"3252,1028037383176","6291,451218447026","9131,963755557967","11786,648369680343","14267,662027738637"
27823,54,1,0,0,0,0,0,0
27824,37,1,0,0,0,0,0,0
27825,29,0,1,"1561,0466787748248","3019,9688084709223","4383,447434355126","5657,726523966531","6848,641560986535"
27826,54,"0,014718121757026026","0,985281878242974","3667,4125238992565","7044,454673281747","10154,116759122186","13017,568815793056","15654,30472294762"
27827,34,1,0,0,0,0,0,0
27831,42,"0,21635198137571532","0,7836480186242847","9257,1755107199","16036,957984582425","21002,34406154132","24638,900099778188","27302,245832470242"
27834,54,1,0,0,0,0,0,0
27837,71,1,0,0,0,0,0,0
27838,58,0,1,"-199,96262309707214","-386,8435792625601","-561,4986784826423","-724,7277431743079","-877,2782709235281"
27839,40,1,0,-0,-0,-0,-0,-0
27840,45,1,0,0,0,0,0,0
27841,48,0,1,"4149,7663551401865","8028,052668355314","11652,61931621992","15040,064781513944","18205,901664966303"
27843,27,"0,28625027827569793","0,7137497217243021","571,840284398639","953,2896711839421","1207,737702651153","1377,4687415792075","1490,688818030493"
27845,33,1,0,0,0,0,0,0
27846,46,"0,5928866432668616","0,4071133567331384","3551,771246421587","4903,148362757041","5417,320020741783","5612,951936273757","5687,385923018015"
27849,47,1,0,0,0,0,0,0
27851,55,1,0,0,0,0,0,0
27852,48,"0,22004093637249467","0,7799590636275053","8044,534072332455","13908,46609324459","18182,883783156714","21298,650903695692","23569,838572683497"
27854,45,0,1,"10374,625803154206","20070,53776871888","29132,137736536337","37600,92275318816","45515,67510519922"
27856,58,0,1,"9900,251898364486","19152,823765994846","27800,08719368677","35881,64179900633","43434,496570333016"
27861,34,0,1,"2134,7663095064254","4129,87500997972","5994,462580515508","7737,067786623723","9365,670782986539"
27862,44,0,1,"-606,1682014821846","-1172,6805393160018","-1702,131322338261","-2196,945138246914","-2659,3879568531324"
27865,56,1,0,0,0,0,0,0
27867,32,1,0,0,0,0,0,0
27868,40,0,1,"-142,69158193998248","-276,0482005754801","-400,68055444043114","-517,1593898282358","-626,0181144897356"
27870,46,0,1,"-1684,1121495327102","-3258,0487378810376","-4729,017512038352","-6103,7546841479925","-7388,555779577563"
27871,35,"0,10455264511449913","0,8954473548855009","-491,20728887752375","-902,2823052568293","-1246,2972922440845","-1534,1919746167082","-1775,1214436037808"
27880,36,0,1,"1882,5887804833528","3642,0175472902242","5286,34349757702","6823,096722144119","8259,314689029257"
27882,52,1,0,0,0,0,0,0
27884,39,1,0,0,0,0,0,0
27886,54,1,0,0,0,0,0,0
27887,35,"0,18807382012841733","0,8119261798715827","1335,1253397047192","2348,231149719861","3116,9854769453746","3700,3235742948696","4142,9660723832185"
27888,58,"0,1518731799574673","0,8481268200425327","7824,476927037449","14026,485090237862","18942,456549427578","22839,061447654138","25927,673710546707"
27889,44,1,0,0,0,0,0,0
27901,52,1,0,0,0,0,0,0
27902,32,1,0,0,0,0,0,0
27905,49,1,0,0,0,0,0,0
27908,31,0,1,"408,71028721889604","790,6825182645932","1147,6659117652448","1481,2952514854799","1793,0983727193443"
27909,36,1,0,0,0,0,0,0
27910,32,0,1,"887,6168224299065","1717,1652546073892","2492,4441631844757","3217,003890826613","3894,162514791227"
27917,38,1,0,0,0,0,0,0
27918,42,0,1,"9585,420925817756","18543,758239666127","26916,036103075818","34740,594853926","42053,266583692515"
27920,43,"0,35306149992126556","0,6469385000787344","483,0453935790506","775,1020874033244","951,6840681889597","1058,4482567781101","1122,9995315706221"
27924,48,1,0,0,0,0,0,0
27925,51,1,0,0,0,0,0,0
27926,27,0,1,"8382,878212616823","16217,34383188488","23539,274317182128","30382,20000437582","36777,45765595871"
27929,36,1,0,0,0,0,0,0
27932,43,0,1,"3824,532710280374","7398,862346056424","10739,357332763011","13861,315264264496","16779,03295725654"
27933,34,"0,5365222737441795","0,4634777262558205","1198,3714636859615","1717,4541563953344","1942,298330372614","2039,6911028182753","2081,877439946187"
27934,50,"0,3454879096424883","0,6545120903575117","3783,792364864413","6098,3137201973095","7514,091486978651","8380,113604378414","8909,853741158933"
27935,43,1,0,0,0,0,0,0
27939,54,1,0,0,0,0,0,0
27940,49,0,1,"11313,794173481308","21887,43358794982","31769,3395827802","41004,765746173085","49636,00515121316"
27944,49,1,0,-0,-0,-0,-0,-0
27949,50,0,1,"9185,850795852804","17770,758081696546","25794,035918933685","33292,42642102447","40300,268011763525"
27950,49,0,1,"-5611,420761536215","-10855,739230261648","-15756,971444023737","-20337,562298006997","-24618,48832976705"
27952,30,1,0,0,0,0,0,0
27953,34,0,1,"3109,8130841121497","6016,180452441261","8732,41163779557","11270,94545588371","13643,406968115616"
27955,51,"0,11659428568316477","0,8834057143168352","7660,820210654557","13985,691566211695","19207,58642398557","23518,84974820906","27078,284006661048"
27958,38,1,0,0,0,0,0,0
27964,38,0,1,"-5141,719753942757","-9947,06531837524","-14438,04248139625","-18635,217400107478","-22557,810782080585"
27965,47,0,1,"2140,6635605286215","4141,283710555371","6011,022168524294","7758,441288121419","9391,543269053313"
27969,30,1,0,0,0,0,0,0
27972,41,"0,34699023780391025","0,6530097621960897","1101,035485032416","1772,9858777898687","2183,070145249788","2433,3402667211517","2586,0774933630228"
27973,32,"0,18624937054730495","0,813750629452695","2515,402062537186","4428,4020734869455","5883,266524938702","6989,712191422082","7831,180282595966"
27977,31,0,1,"924,9532824364778","1789,3956024705692","2597,285621194019","3352,32302187014","4057,9654524085713"
27979,39,"0,26196583728522294","0,7380341627147771","2709,092351291232","4577,693010358738","5866,563218642072","6755,56344763124","7368,752737028685"
27980,59,"0,14903412101315805","0,850965878986842","9320,494103422718","16733,038456049624","22628,199503303927","27316,5928699822","31045,249675880754"
27987,45,"0,02516599715380563","0,9748340028461944","356,33371068530084","680,9750354856649","976,7427010412073","1246,2047359253045","1491,700767776842"
27990,76,1,0,-0,-0,-0,-0,-0
27992,52,"0,6010329579564533","0,3989670420435467","726,6420249198698","997,5824167953964","1098,6069838203482","1136,2756498761191","1150,3210295714437"
27993,58,1,0,0,0,0,0,0
27998,53,1,0,0,0,0,0,0
27999,49,0,1,"-62,91588756525628","-121,71578248605654","-176,66895530923432","-228,0270607514566","-276,025290136711"
28000,35,0,1,"5543,527877665012","10724,395053052873","15566,326992667695","20091,497029690894","24320,62790541351"
28001,44,1,0,0,0,0,0,0
28004,30,"0,6783627645938046","0,3216372354061954","1488,0952837639115","1935,410099736643","2069,8709415737458","2110,2892718904523","2122,4388420052182"
28005,41,0,1,"-1187,4393070969627","-2297,1956688698247","-3334,351147162219","-4303,655332482214","-5209,547094463517"
28007,33,0,1,"2061,4953727365655","3988,126562209991","5788,716458914127","7471,5107548993","9044,215704418155"
28009,32,0,1,"11450,055673189252","22151,042283646497","32151,964349494385","41498,62048580083","50233,81313655451"
28010,33,1,0,0,0,0,0,0
28013,54,1,0,0,0,0,0,0
28014,50,1,0,0,0,0,0,0
28016,52,1,0,0,0,0,0,0
28017,50,0,1,"12756,803993866823","24679,050717106842","35821,3373743405","46234,68939044673","55966,79407839647"
28022,58,1,0,0,0,0,0,0
28026,30,"0,7729351470421366","0,22706485295786338","960,0570713925789","1163,7909197541796","1207,0253088390084","1216,2000847271106","1218,147065229871"
28027,33,1,0,0,0,0,0,0
28028,32,1,0,0,0,0,0,0
28034,38,1,0,0,0,0,0,0
28035,60,1,0,0,0,0,0,0
28036,35,0,1,"-5599,448744158878","-10832,578411597082","-15723,353801726244","-20294,171923342285","-24565,964560366618"
28037,28,0,1,"2713,551401869159","5249,580749410428","7619,701634963017","9834,767883143006","11904,923255273838"
28038,69,1,0,0,0,0,0,0
28041,51,1,0,0,0,0,0,0
28042,58,1,0,0,0,0,0,0
28043,47,1,0,0,0,0,0,0
28044,41,1,0,0,0,0,0,0
28045,33,1,0,0,0,0,0,0
28046,31,0,1,"69,45794364002263","134,37190965873538","195,03916762014913","251,73753954670406","304,7266721883442"
28047,46,0,1,"1525,0467746057243","2950,3241340503264","4282,359049419113","5527,2514936890075","6690,702376184236"
28049,35,"0,14898220571715282","0,8510177942828472","1298,7008785831174","2331,614483372837","3153,135845646568","3806,5277126357555","4326,198839222194"
28050,43,"0,3545635346624838","0,6454364653375162","4885,700681930583","7832,812250942143","9610,544282772164","10682,892954680248","11329,74616627439"
28052,48,1,0,0,0,0,0,0
28053,40,"0,32250098361159996","0,6774990163884","-132,94177385938963","-217,11740098711442","-270,41544265338575","-304,16251817144814","-325,53037842329144"
28054,67,1,0,0,0,0,0,0
28055,50,1,0,0,0,0,0,0
28056,59,0,1,"10122,074875876167","19581,95793744268","28422,970144514184","36685,59837542213","44407,68083421461"
28058,29,1,0,0,0,0,0,0
28059,54,0,1,"8166,336886682243","15798,427434983403","22931,222339937758","29597,385802511923","35827,4451133289"
28060,25,0,1,"360,18691018363023","696,8101907290791","1011,4113875005265","1305,4311975673","1580,2160667885832"
28065,43,1,0,0,0,0,0,0
28066,36,1,0,0,0,0,0,0
28067,47,1,0,-0,-0,-0,-0,-0
28069,22,0,1,"2101,000063887266","4064,5515254641505","5899,64634936778","7614,688240866501","9217,53113011764"
28071,50,1,0,0,0,0,0,0
28074,37,"0,07123975572556018","0,9287602442744398","2963,0272793096583","5534,935634191404","7767,352673379667","9705,091173042203","11387,048633123104"
28076,52,1,0,-0,-0,-0,-0,-0
28077,50,1,0,-0,-0,-0,-0,-0
28078,30,0,1,"1796,0373923043223","3474,5770112803248","5043,305627145747","6509,407137300347","7879,595464547638"
28079,35,0,1,"3662,8504672897197","7086,075203074504","10285,350657078974","13275,327716896238","16069,698800837605"
28080,51,1,0,0,0,0,0,0
28081,30,0,1,"4413,084112149532","8537,461787055638","12392,02036173424","15994,411553022654","19361,132292544535"
28084,50,0,1,"1460,747663551402","2825,9323958424316","4101,805977422833","5294,211193853114","6408,608592386088"
28088,46,"0,17568249642310452","0,8243175035768955","1471,268088697195","2604,7185914703005","3477,9177399505834","4150,621798082114","4668,866405413918"
28091,45,0,1,"4125,467289719626","7981,044195999651","11584,387099065092","14951,997288845881","18099,296531631662"
28092,33,1,0,0,0,0,0,0
28094,56,"0,009347031699846298","0,9906529683001537","484,2904407369615","932,6677889944013","1347,7952198072842","1732,1384175246662","2087,980220949617"
28097,55,1,0,0,0,0,0,0
28098,43,1,0,0,0,0,0,0
28102,31,0,1,"-1756,5981856016356","-3398,2787328928835","-4932,559618211807","-6366,466987668744","-7706,567332955602"
28106,33,1,0,-0,-0,-0,-0,-0
28107,49,1,0,0,0,0,0,0
28110,36,1,0,0,0,0,0,0
28112,46,"0,4458869261785092","0,5541130738214908","859,4319573282123","1304,4996990249936","1534,9836751094729","1654,3427260017809","1716,1543246731387"
28113,52,0,1,"7712,008980724299","14919,494009438597","21655,461325994012","27950,75788352244","33834,21261018452"
28114,37,1,0,0,0,0,0,0
28115,58,0,1,"4406,542056074766","8524,805659882959","12373,650149423325","15970,701074227407","19332,4309104929"
28116,36,1,0,0,0,0,0,0
28118,36,0,1,"9966,635331483645","19281,24779081415","27986,493079908083","36122,23634074353","43725,734715356106"
28120,70,1,0,0,0,0,0,0
28122,59,0,1,"3084,11214953271","5966,459952834309","8660,242946574119","11177,797146330953","13530,651538627058"
28124,32,"0,08989120922093674","0,9101087907790633","1168,3415072847367","2162,0965319687552","3007,353713133046","3726,3032374758036","4337,819389093346"
28125,45,"0,05544333624041231","0,9445566637595877","2183,956248730112","4111,872536671625","5813,766159985461","7316,135284201379","8642,371515701194"
28126,44,1,0,0,0,0,0,0
28127,35,1,0,0,0,0,0,0
28128,54,"0,1611695757307401","0,8388304242692599","8589,090547892863","15322,53958375834","20601,251650627946","24739,517335345226","27983,72589613992"
28129,51,1,0,-0,-0,-0,-0,-0
28130,36,"0,32872919902993747","0,6712708009700625","-750,2047617791332","-1220,8501368548655","-1516,112284424905","-1701,3467314300278","-1817,5546525593506"
28132,49,"0,07494850524847596","0,925051494751524","2940,7127657918772","5483,059251428012","7681,004500693424","9581,2031345392","11223,989664038116"
28135,39,1,0,0,0,0,0,0
28136,45,1,0,0,0,0,0,0
28141,55,0,1,"1260,0560553720063","2437,6785370280872","3538,2602955851717","4566,841378348802","5528,132109903597"
28143,41,"0,18981190189977548","0,8101880981002245","6880,147971403177","12089,693765421174","16034,284418525349","19021,069838172443","21282,619369553155"
28144,45,1,0,-0,-0,-0,-0,-0
28145,33,"0,23995631652324967","0,7600436834767503","2697,4447551429525","4613,496949230702","5974,509442060758","6941,265468517236","7627,9727688642715"
